User_ID,Gender,Age,Height,Weight,Duration,Heart_Rate,Body_Temp,Steps_Count,Sleep_Duration,Water_Intake,Exercise_Type
U00389,Male,53,192,85,55,105,38.6,5774,9.3,3.7,Walking
U00390,Male,30,198,86,101,102,38,9212,7.1,3.1,Walking
U00391,Male,37,173,53,75,178,36.9,4399,6.5,3.8,Cycling
U00392,Female,29,196,109,108,120,36.8,19305,5.9,2.9,Gym
U00393,Male,50,156,80,28,120,36.5,7634,4.3,2.4,Gym
U00394,Female,25,161,83,45,122,36.7,4024,9.6,3.1,Walking
U00395,Female,28,181,54,91,167,38,18977,8.4,3.6,Cycling
U00396,Male,49,181,107,15,120,37.8,15426,9.7,1.6,Walking
U00397,Male,53,170,51,53,148,36,11268,8.6,2.4,Running
U00398,Male,48,152,84,21,97,37.6,2957,5,2.6,Running
U00399,Female,62,176,70,63,114,36.9,18227,5.6,1.7,Walking
U00400,Female,36,195,119,48,89,38.2,4440,7.2,2.7,Gym
U00401,Female,46,181,111,45,155,37.8,17129,7.6,1.1,Gym
U00402,Male,35,196,62,104,72,38.5,11998,4.3,2.7,Swimming
U00403,Male,28,161,67,60,83,38.8,9815,6.8,1.7,Gym
U00404,Male,31,158,91,27,90,37.4,16296,6,3.8,Walking
U00405,Male,61,188,64,93,123,37,10912,5.5,2.7,Running
U00406,Male,27,172,75,49,65,38.4,15648,4.5,2,Swimming
U00407,Female,55,191,53,112,105,37.6,1423,8.1,1.9,Running
U00408,Female,39,184,105,63,168,38.6,4474,8.2,1,Swimming
U00409,Male,56,184,78,27,101,38.8,9342,9.7,2.8,Gym
U00410,Female,46,196,96,81,130,37.9,12690,6.6,3.5,Cycling
U00411,Male,56,164,58,56,118,37.1,12973,8.8,1.5,Walking
U00412,Male,57,197,63,22,112,37.4,6776,8.1,1.4,Walking
U00413,Male,50,187,54,59,80,36.8,14155,4,3.8,Walking
U00414,Male,34,186,89,34,95,36.4,12832,9,1.8,Walking
U00415,Female,33,165,110,76,61,36.8,12412,8.5,3.7,Gym
U00416,Male,54,194,67,65,62,36.3,18172,6.1,2.5,Running
U00417,Male,40,158,112,103,93,36.7,6851,7.5,1.1,Gym
U00418,Male,48,186,91,86,165,36.9,14627,5.3,1.9,Running
U00419,Female,46,168,52,117,106,38.1,9911,6.2,3.6,Walking
U00420,Female,61,176,93,115,77,37.1,6372,9.3,2.9,Gym
U00421,Female,52,165,59,53,169,37.9,14298,5.8,1.8,Running
U00422,Male,61,179,71,69,167,36.2,13393,6.6,3.8,Gym
U00423,Male,23,168,113,49,167,36.1,9593,9.3,3.4,Cycling
U00424,Male,24,167,112,23,117,38.4,6404,8.6,2.1,Running
U00425,Male,19,179,56,119,119,38.1,4273,9.7,2.2,Gym
U00426,Male,50,161,94,43,112,38.4,7991,4.7,3.5,Gym
U00427,Male,50,176,85,16,125,37.2,14987,4.3,1.8,Cycling
U00428,Female,23,159,57,26,163,36.5,9641,9.4,3,Cycling
U00429,Male,22,160,105,20,103,38.9,5713,5,3.9,Gym
U00430,Male,55,188,64,46,92,38,13051,6.9,1.3,Running
U00431,Male,40,191,97,117,136,37,11650,4.2,2.7,Cycling
U00432,Male,59,168,81,75,115,37.1,3488,6,3.9,Gym
U00433,Male,41,196,100,85,81,36.4,6645,4.2,2.1,Swimming
U00434,Female,29,173,82,76,109,38.1,13640,9.3,3.6,Swimming
U00435,Female,57,194,65,88,138,37.9,10644,4.4,3.6,Walking
U00436,Female,50,165,67,44,166,38.8,1179,8.1,1.3,Cycling
U00437,Female,19,193,94,40,97,37.2,12486,7.3,4,Swimming
U00438,Female,29,164,67,69,68,37.7,9610,8.1,3,Cycling
U00439,Male,62,161,95,85,60,37.4,8076,6,2,Swimming
U00440,Female,48,168,93,61,117,37.3,6180,5.3,1.8,Running
U00441,Male,42,176,81,79,89,36.3,14931,9.3,3.1,Running
U00442,Female,43,179,57,52,106,38.1,15750,4.3,1.2,Swimming
U00443,Female,64,179,87,107,65,38.5,4565,5,3.5,Swimming
U00444,Female,38,178,55,67,111,38.1,4367,8.3,1,Walking
U00445,Female,31,167,65,88,71,38.2,12523,8.9,2.6,Gym
U00446,Female,18,153,105,67,98,38.6,1838,9.9,2.9,Walking
U00447,Female,25,167,65,102,94,38.2,12447,4.5,2,Running
U00448,Male,62,152,112,50,113,36.1,19615,7.9,2.5,Cycling
U00449,Male,37,185,91,106,148,38.5,6310,4.4,3.8,Cycling
U00450,Female,36,170,87,103,133,37.4,3599,4.5,3.1,Running
U00451,Male,35,180,71,55,80,36.6,14686,4.3,2.7,Running
U00452,Female,56,156,78,106,70,38.1,11493,7.8,1.2,Swimming
U00453,Male,47,195,52,23,146,36.8,3133,8.1,1.3,Walking
U00454,Male,42,151,55,65,176,36.8,1258,7.1,2.1,Swimming
U00455,Male,53,197,76,105,111,36.6,17901,9.3,3.2,Walking
U00456,Male,23,156,89,15,140,38.7,8292,7.3,1.3,Walking
U00457,Male,32,156,111,67,101,36.6,19413,7.6,3.9,Swimming
U00458,Female,45,161,87,23,145,36,6218,6.5,2.8,Cycling
U00459,Female,35,177,69,108,73,38.3,5327,6.9,1.1,Running
U00460,Female,37,173,95,35,178,37,6735,7.5,1,Walking
U00461,Female,58,153,53,17,140,37.8,6481,6.1,3.7,Cycling
U00462,Female,18,190,104,102,141,37.4,3426,4.2,3.5,Running
U00463,Male,20,167,115,16,139,38.4,17594,6.7,3.6,Running
U00464,Female,43,164,54,51,127,38.3,5178,8.3,2.6,Running
U00465,Male,45,166,60,19,173,39,8549,8,1.5,Swimming
U00466,Male,22,183,106,115,70,37.9,2208,4.5,2.2,Gym
U00467,Male,47,177,105,88,73,36.9,8458,7.1,3.6,Running
U00468,Female,55,162,55,118,82,37,8060,7.3,3.2,Gym
U00469,Female,18,184,72,102,78,38.2,12219,6.4,2.2,Swimming
U00470,Male,19,178,66,16,73,37.2,3316,7.6,1.4,Running
U00471,Male,33,184,113,101,64,38.9,10874,8.4,3.3,Cycling
U00472,Female,46,170,84,82,65,38.4,18131,6.4,1.3,Cycling
U00473,Female,54,185,87,14,85,37.7,10517,10,2.4,Running
U00474,Male,18,197,86,21,141,38.3,17549,5,1.7,Running
U00475,Male,40,172,113,90,142,38.3,14050,7.6,3.2,Running
U00476,Female,38,155,114,71,109,38.8,18429,4.7,3.2,Walking
U00477,Female,38,153,76,82,69,38.5,1869,8.4,3.1,Cycling
U00478,Male,44,182,72,69,84,36.2,1980,8.4,2,Gym
U00479,Female,20,173,73,86,161,37.7,16895,7.7,2.8,Gym
U00480,Female,49,188,73,104,171,36.8,15291,5.6,3.7,Walking
U00481,Male,56,151,63,58,93,36.8,19768,7.2,2.9,Cycling
U00482,Male,25,152,109,80,121,37.4,18818,8.1,3.5,Cycling
U00483,Male,56,182,84,55,126,37.5,17839,5.7,3,Cycling
U00484,Female,47,188,90,85,155,36.1,17638,7.1,1.5,Swimming
U00485,Female,42,176,53,115,164,39,13074,8.2,3.1,Running
U00486,Male,60,198,72,97,120,38.7,16625,8.6,1.2,Running
U00487,Male,25,153,95,30,123,36.5,3713,8.3,2.8,Walking
U00488,Male,31,191,80,28,171,36.4,16337,8.9,2,Gym
U00489,Male,61,170,54,14,176,36.5,18204,9.3,3.9,Swimming
U00490,Female,19,180,93,109,65,36.2,16365,8.5,3.7,Gym
U00491,Male,64,196,75,20,79,36.2,9432,8.5,1.7,Running
U00492,Male,23,168,92,91,63,38.4,16528,8.2,2.9,Gym
U00493,Male,21,173,95,110,75,38.2,15494,7.8,4,Running
U00494,Female,53,179,84,89,66,36.9,10819,9.5,1.8,Running
U00495,Female,20,167,55,88,75,39,10946,5.5,1.8,Walking
U00496,Male,48,185,97,97,119,37.1,4023,7.8,1.8,Gym
U00497,Male,63,180,95,63,115,37.2,8046,6.3,3,Walking
U00498,Female,50,152,59,23,174,37.3,16146,6.8,2.5,Walking
U00499,Male,20,154,108,81,129,36.4,6460,8.5,2.5,Gym
U00500,Male,33,177,78,36,113,38.7,13373,8.9,1.4,Walking
U00501,Male,41,175,113,42,134,37,16948,6.6,3,Cycling
U00502,Male,29,177,79,96,125,36.5,17477,5.7,4,Running
U00503,Female,33,165,112,103,84,37.5,10518,4.1,3,Swimming
U00504,Male,39,154,119,95,146,37.1,4716,5.6,3.3,Walking
U00505,Female,64,152,58,88,71,36.8,9519,6.1,1.7,Running
U00506,Male,24,161,97,14,108,38.7,11014,4.7,1,Running
U00507,Male,25,157,75,60,75,37.8,14818,8,2.4,Gym
U00508,Male,23,170,77,35,166,36.2,17732,5.4,3.3,Gym
U00509,Female,37,184,104,47,156,39,7916,9.8,3.2,Running
U00510,Male,47,185,72,103,162,36.6,2376,9.6,3.8,Swimming
U00511,Female,30,188,100,24,139,37,13737,5.1,2.9,Cycling
U00512,Male,29,196,101,75,93,37.2,15886,7.4,3,Cycling
U00513,Female,57,173,96,95,130,38.7,16866,6.1,2.1,Running
U00514,Female,54,163,118,80,131,38.1,9559,4.6,2.1,Running
U00515,Male,35,196,101,10,109,38.6,1314,4.9,2.6,Running
U00516,Male,59,170,69,75,60,38.3,2809,7.7,2.5,Cycling
U00517,Male,62,162,106,97,62,38.6,5329,5.4,1.2,Walking
U00518,Female,42,195,57,59,70,38.3,9477,8.8,3.8,Walking
U00519,Female,46,161,96,13,79,36.6,15711,6.8,3.8,Walking
U00520,Male,59,183,114,66,63,37.7,3964,6.6,3.9,Cycling
U00521,Female,62,193,66,37,148,37.4,14004,9.2,1.5,Walking
U00522,Male,51,199,116,114,64,36.6,13314,5.5,2.1,Gym
U00523,Female,49,183,64,53,168,37,18925,8.7,3.5,Gym
U00524,Female,36,179,55,107,130,38.7,7478,6.2,3.2,Gym
U00525,Female,43,175,64,71,94,38.1,14087,4.8,2.9,Cycling
U00526,Male,40,184,97,18,78,37.8,2915,9.8,3.9,Swimming
U00527,Female,60,151,94,32,120,36.1,10978,9.2,2.9,Cycling
U00528,Female,32,175,73,59,77,38.2,6185,4.5,1.8,Running
U00529,Male,46,157,103,119,74,37,17665,8.7,2.5,Cycling
U00530,Male,46,164,113,115,122,36.7,15045,5.5,1,Cycling
U00531,Female,64,186,81,16,61,37.6,9143,9.9,2,Walking
U00532,Female,55,163,58,109,150,37.9,17465,4.8,2.4,Walking
U00533,Male,35,155,116,22,173,37.6,12879,7.2,3,Running
U00534,Male,40,169,100,55,71,36.4,19451,6.2,2.5,Walking
U00535,Female,45,191,68,75,116,36.2,12832,8.5,2.9,Cycling
U00536,Male,59,177,83,64,122,37.8,9776,6.5,1.7,Cycling
U00537,Female,38,167,71,33,113,37.1,12397,8.8,2.6,Swimming
U00538,Male,40,156,116,58,162,36.2,13236,9.8,1.2,Gym
U00539,Male,24,178,64,86,135,37.7,13276,5,1.8,Gym
U00540,Female,21,158,95,43,173,36.5,1385,8.6,2.9,Gym
U00541,Female,61,165,68,64,67,37.1,11387,8.4,3.6,Walking
U00542,Male,57,194,101,46,167,38.4,12283,4.6,2.5,Walking
U00543,Female,42,196,92,116,74,36,18336,9.1,3.7,Gym
U00544,Male,37,158,73,73,91,37.7,15249,7.6,3.3,Walking
U00545,Female,58,191,91,117,95,36.2,15177,8.6,3.5,Walking
U00546,Female,39,178,79,110,108,38.2,2444,9.7,1.7,Gym
U00547,Female,32,164,112,27,93,37,5297,5.4,2.6,Cycling
U00548,Male,52,169,54,94,141,38.2,16777,6.4,1.9,Swimming
U00549,Female,41,180,56,118,171,37.2,13246,9.3,2.7,Running
U00550,Female,28,189,91,114,118,38.8,9592,8.4,3.5,Walking
U00551,Female,60,160,87,62,125,37.7,19210,7.6,2.8,Swimming
U00552,Female,31,192,86,91,170,38,10769,5.4,3.1,Running
U00553,Male,50,165,78,100,109,37.5,7762,5.7,2.7,Walking
U00554,Female,47,198,112,52,109,38,2960,6.3,2.1,Running
U00555,Female,39,175,61,13,156,38.3,11011,9.2,3.1,Cycling
U00556,Male,31,152,69,51,135,37.2,5385,7.1,1.3,Cycling
U00557,Female,51,189,52,82,102,37.3,15590,9.2,3.9,Cycling
U00558,Male,49,169,115,115,104,36.6,14504,9.9,2.9,Swimming
U00559,Male,57,195,62,22,143,36.1,7287,5.1,1,Swimming
U00560,Female,41,155,58,35,98,38.5,12558,4.8,1.4,Running
U00561,Male,59,177,111,40,61,38.9,8543,4.6,3.6,Walking
U00562,Female,44,176,111,46,140,37.7,12527,5.6,2.4,Cycling
U00563,Female,64,196,88,12,130,38,18320,7.6,3.9,Gym
U00564,Female,46,195,63,84,171,37.6,17986,4,2.6,Walking
U00565,Female,50,182,115,119,149,38.1,19347,6.7,1.4,Running
U00566,Male,42,151,67,50,74,38.3,14620,7,2,Cycling
U00567,Female,64,164,73,14,62,36.9,12284,7.9,4,Walking
U00568,Male,31,188,89,48,136,37.5,11453,4.8,2.3,Gym
U00569,Male,57,191,109,55,139,37.4,2989,6.3,1,Gym
U00570,Male,59,182,59,105,104,38.8,17955,4.2,2.8,Cycling
U00571,Female,51,159,100,57,121,38.7,14298,9.7,1.5,Running
U00572,Female,19,189,78,43,125,37.6,8538,5,1.9,Running
U00573,Male,41,156,108,34,94,38.6,9603,6.8,1.8,Running
U00574,Female,24,192,79,49,141,37.8,12433,4.3,1.9,Walking
U00575,Male,45,153,61,87,140,36.9,18223,6.6,1.2,Swimming
U00576,Female,51,182,76,111,124,37.3,12492,9.1,2,Gym
U00577,Male,34,199,70,118,97,38.3,15255,8.4,1.5,Swimming
U00578,Male,30,169,56,59,80,36.7,14724,7.2,2.3,Swimming
U00579,Female,60,162,98,21,73,38.2,4095,4.9,2.7,Running
U00580,Female,45,181,60,33,90,36.2,6500,9.4,4,Walking
U00581,Female,42,195,71,27,121,38,10107,6.2,3.1,Gym
U00582,Female,29,186,83,57,108,36.7,6626,6.2,1.9,Gym
U00583,Male,22,164,114,36,101,36.5,13451,9.8,4,Swimming
U00584,Female,57,186,105,83,157,37.5,1603,7.8,1.4,Swimming
U00585,Female,37,187,55,75,162,38.5,11987,4.9,3.2,Walking
U00586,Female,34,164,76,26,99,36.8,10406,9.6,3.6,Swimming
U00587,Female,20,181,85,53,61,38.7,8620,6.6,3.2,Swimming
U00588,Female,56,164,110,91,149,38.2,1581,5,2.9,Walking
U00589,Male,29,199,118,11,136,36.6,18481,9,3.6,Running
U00590,Female,36,175,50,46,123,38.2,8990,9,1.6,Gym
U00591,Male,58,153,84,38,93,37.4,16209,7.8,1.9,Running
U00592,Female,18,152,114,28,101,38.2,7881,5.2,1.5,Cycling
U00593,Male,53,159,95,19,139,37.9,19282,4.6,2.5,Walking
U00594,Male,21,191,59,10,173,36.7,16854,8.7,1.9,Swimming
U00595,Male,40,186,62,34,64,37.1,10979,4.7,3.7,Running
U00596,Male,58,156,115,79,63,36,11387,7.3,1.8,Walking
U00597,Male,39,158,89,66,66,38.2,14782,6.9,2.1,Running
U00598,Male,41,190,105,25,87,38.3,3676,4.6,3.3,Running
U00599,Male,24,173,95,93,158,38.5,14709,4.5,1.2,Running
U00600,Female,59,187,65,29,132,36.3,3425,9.7,3,Gym
U00601,Female,23,185,96,71,159,38.4,15291,8.7,1.7,Cycling
U00602,Female,56,174,110,57,78,36.7,1120,6.9,2.9,Cycling
U00603,Female,52,162,66,23,113,36.2,9370,5.9,2.8,Gym
U00604,Female,42,189,94,65,150,38.6,3333,8.4,1.7,Gym
U00605,Male,38,164,78,13,82,37.8,14656,9.2,3.7,Swimming
U00606,Female,30,157,73,51,86,36.9,13644,4.5,1.4,Gym
U00607,Male,48,174,119,34,73,37.6,8852,4.9,1.2,Walking
U00608,Female,37,172,75,34,174,38.4,13339,9.5,3.7,Swimming
U00609,Male,40,177,84,15,96,36.3,18759,7.7,2.1,Running
U00610,Male,24,175,106,89,136,38.4,1665,4.9,1.9,Swimming
U00611,Female,27,188,90,62,178,37.4,11118,7.8,2.8,Walking
U00612,Male,56,181,82,34,144,38.6,3496,8.1,2.1,Gym
U00613,Male,50,170,53,18,131,39,13619,4.6,1.1,Gym
U00614,Female,60,199,98,23,134,37.5,11817,7,3.6,Running
U00615,Male,49,176,99,38,164,37.6,3337,6.3,3.3,Cycling
U00616,Female,55,160,90,13,67,38,2584,7.2,1.6,Cycling
U00617,Male,49,192,109,101,137,37.5,3893,9.4,3.3,Running
U00618,Male,20,164,84,10,89,36.9,16709,5.7,3,Cycling
U00619,Female,33,184,102,18,74,37.3,9543,5.9,3.7,Gym
U00620,Female,47,194,83,105,133,37.3,15577,8.3,2.8,Running
U00621,Male,24,157,51,59,87,37.4,16406,7.8,3.4,Gym
U00622,Male,20,151,60,96,165,37.7,13875,6,2.1,Running
U00623,Female,48,184,67,14,96,38.2,2915,4,2,Running
U00624,Male,52,163,76,19,92,37.2,16934,8.2,3.9,Running
U00625,Male,31,177,88,111,109,36.6,19918,4.7,2,Running
U00626,Female,23,174,51,42,97,38,1787,7.6,2,Running
U00627,Male,23,184,55,54,102,37.9,18800,6,2.5,Cycling
U00628,Female,54,193,98,22,133,37.2,4993,4.9,1.4,Walking
U00629,Male,53,163,80,28,99,37.4,13914,4.8,2.9,Walking
U00630,Male,36,193,61,76,155,36.6,3355,6.4,2.2,Running
U00631,Male,25,169,88,68,73,36.2,5513,10,3.2,Gym
U00632,Male,61,199,95,45,125,36.7,14013,4.5,3.4,Gym
U00633,Female,31,176,55,22,118,38.4,1577,8,1.1,Cycling
U00634,Female,64,168,59,11,116,37.5,13960,7.8,2.3,Running
U00635,Female,42,175,84,49,80,38,17549,7.4,2.2,Gym
U00636,Female,55,195,84,67,150,37.8,18227,4.6,1.7,Gym
U00637,Male,26,197,81,10,131,37.2,15612,6.1,2.3,Gym
U00638,Female,43,162,84,38,139,38.3,9425,7,2.2,Swimming
U00639,Male,21,192,85,109,97,38.9,15616,8,3.8,Walking
U00640,Male,54,168,102,10,109,38.5,3935,8.3,2,Running
U00641,Female,35,150,118,57,173,38.9,3017,6,1.6,Cycling
U00642,Male,56,175,98,58,74,37.8,2257,4.5,2,Cycling
U00643,Female,41,197,117,105,84,37.4,9436,9.3,2.1,Gym
U00644,Female,46,179,72,29,124,36.8,13391,5.8,1.5,Running
U00645,Female,48,195,65,51,99,38.2,14818,6.8,1.1,Cycling
U00646,Female,37,159,84,52,85,37.8,2750,4.1,3.9,Gym
U00647,Male,19,158,115,33,164,37.7,16179,5.8,2.3,Cycling
U00648,Female,31,158,87,97,127,36.3,7222,7.4,3.6,Swimming
U00649,Female,60,180,64,83,127,38.1,15907,7.8,2.4,Walking
U00650,Female,50,195,91,33,87,36.4,12741,6.5,3.7,Cycling
U00651,Male,23,185,51,118,133,38.8,3137,6,1.6,Walking
U00652,Male,23,178,66,17,101,36,13707,7.2,1.3,Swimming
U00653,Male,36,154,107,19,174,37.7,3282,4.8,2.7,Running
U00654,Male,48,167,109,112,92,36.4,17998,9.8,1.3,Cycling
U00655,Male,50,177,85,40,65,38.4,5848,9.4,1.7,Swimming
U00656,Male,38,161,83,57,177,38.3,9433,5.9,3.6,Cycling
U00657,Male,48,160,64,86,113,36.5,14954,5.1,2.3,Swimming
U00658,Male,19,161,79,56,122,36.1,10767,6.6,2,Gym
U00659,Female,60,196,83,75,111,36.1,14377,9.8,1.7,Swimming
U00660,Male,55,154,91,96,85,36.6,9253,8.8,1.1,Swimming
U00661,Female,40,185,92,39,95,37.5,18821,10,3.4,Swimming
U00662,Male,59,196,77,94,78,36.5,1858,8.6,1.5,Gym
U00663,Female,21,180,96,67,94,36.6,4743,7.9,2.9,Cycling
U00664,Female,61,197,87,32,146,36.9,8685,4.9,2,Walking
U00665,Female,51,152,57,31,117,37.2,10445,4.5,1.1,Swimming
U00666,Female,18,189,62,46,173,37,17816,8,2.7,Running
U00667,Male,42,150,80,24,148,37.5,12516,9.5,1,Gym
U00668,Female,34,187,72,77,104,37.7,8324,4.2,3.3,Running
U00669,Female,20,189,84,51,157,38,16032,7.6,2.6,Swimming
U00670,Male,40,151,103,47,76,37.9,12705,7.2,1.2,Running
U00671,Female,54,195,81,51,92,38.9,4610,9.2,3.9,Cycling
U00672,Male,54,179,78,96,110,38.5,10972,8.5,3.9,Gym
U00673,Male,38,183,68,86,169,37,17237,9.6,3.4,Gym
U00674,Male,29,160,92,70,91,37.1,13605,6.7,1.8,Running
U00675,Female,34,150,112,84,169,37,11058,5.3,1.3,Walking
U00676,Female,42,171,103,61,152,37.2,3493,8,3.7,Cycling
U00677,Male,55,175,98,18,171,38.9,16199,4.9,1.4,Gym
U00678,Male,24,150,52,13,145,37.3,18242,8.4,3,Walking
U00679,Male,29,171,113,66,143,38.6,15516,8.1,2.5,Cycling
U00680,Female,50,185,65,119,67,38.1,5154,8.9,3.8,Swimming
U00681,Male,30,166,115,94,173,38.1,2617,6.5,3.6,Cycling
U00682,Male,49,151,105,41,105,38.6,10355,7.2,1.5,Swimming
U00683,Female,27,155,104,109,103,36.8,13001,7.4,2.4,Gym
U00684,Male,63,155,69,25,110,38.2,12263,9.4,3.6,Swimming
U00685,Male,40,181,102,95,110,37.2,8420,4.5,3.9,Walking
U00686,Female,56,186,87,14,101,38,2909,7,3.8,Running
U00687,Female,57,180,68,51,78,37.7,3718,8.5,1.6,Walking
U00688,Male,61,184,106,60,178,38.4,1418,5.1,1.5,Swimming
U00689,Male,60,182,78,98,144,36.7,19164,8.2,2.4,Swimming
U00690,Male,58,162,109,70,170,37.3,1987,9.3,4,Running
U00691,Male,28,174,65,92,132,37,5728,4.2,1.5,Gym
U00692,Male,50,170,78,30,142,37.9,19735,4.6,3.2,Running
U00693,Female,62,195,61,87,119,36.8,16172,5.7,3.6,Walking
U00694,Male,47,156,102,108,121,36.7,11115,8,1.6,Gym
U00695,Female,32,159,88,29,120,38.8,4512,6.9,2,Gym
U00696,Female,28,190,62,101,92,38.4,7826,5.1,3.5,Gym
U00697,Male,24,164,81,26,60,38.8,4390,8.8,3,Cycling
U00698,Male,45,183,70,34,163,38.7,17771,8.9,1.6,Running
U00699,Female,38,189,88,57,71,37.6,9047,4.6,2.2,Running
U00700,Female,28,163,74,24,144,36.1,19676,8.4,2.3,Gym
U00701,Male,27,163,97,118,152,36.5,14206,4.8,1.9,Swimming
U00702,Male,21,161,115,90,113,37.6,18665,6.6,2.4,Running
U00703,Male,21,160,90,25,149,37.7,17114,7.8,2.3,Gym
U00704,Female,32,175,88,29,175,38.4,7689,10,3.4,Swimming
U00705,Male,39,155,113,80,109,37.9,9179,9.3,2.3,Cycling
U00706,Male,40,154,84,10,139,38.8,4809,4.6,3.5,Cycling
U00707,Male,59,186,92,71,122,38.3,15280,9.3,3,Walking
U00708,Female,33,159,75,97,134,38,5176,4.5,1.2,Swimming
U00709,Female,43,153,78,30,61,37.1,3286,9.4,2.2,Running
U00710,Male,47,158,78,113,140,38.4,12816,9.9,2,Cycling
U00711,Male,48,176,90,26,139,37.9,15440,9.7,2.5,Walking
U00712,Male,34,184,99,46,146,38.5,9872,4.6,3.4,Running
U00713,Male,32,175,79,68,136,37.9,1239,6.1,3.1,Walking
U00714,Female,22,191,111,61,152,38.1,18628,9.6,3.4,Gym
U00715,Female,24,183,113,104,156,37.9,8118,5.4,3.5,Swimming
U00716,Female,25,189,79,38,66,36.3,16885,5.8,3,Swimming
U00717,Female,19,197,58,97,126,38.5,4453,8.9,1.6,Cycling
U00718,Male,25,151,110,52,102,37.8,11086,7.4,1.5,Running
U00719,Male,37,186,52,22,82,38.7,2150,9.6,2.7,Swimming
U00720,Female,19,166,115,36,78,37.1,19862,6.8,3.3,Swimming
U00721,Male,30,191,92,27,179,36.2,5137,7.4,2.6,Walking
U00722,Male,43,150,96,25,159,36.8,5313,5.7,3.7,Gym
U00723,Female,19,187,69,55,150,38,18103,9.9,3.2,Running
U00724,Male,60,192,77,76,132,36.3,3888,7.9,1.7,Walking
U00725,Male,62,196,107,109,138,38.7,14632,4.1,2.4,Swimming
U00726,Female,59,171,57,111,107,36.4,17776,5.5,2.9,Running
U00727,Male,37,175,68,87,172,38.7,3975,8.7,3.2,Cycling
U00728,Male,43,193,64,74,176,37.3,7534,6.2,1.3,Walking
U00729,Male,28,188,75,118,133,36.1,12339,4.7,1,Running
U00730,Male,60,153,87,10,79,36.1,18353,6.8,1.6,Swimming
U00731,Male,31,187,83,13,168,37.5,8789,5.3,1.3,Running
U00732,Female,62,158,62,62,144,37.7,10594,7.4,3.6,Running
U00733,Female,61,198,110,89,164,38.9,3402,9.8,1.5,Running
U00734,Female,49,179,104,99,143,37,18659,5.4,2.8,Running
U00735,Male,35,169,96,98,70,37.4,19028,4.5,1.5,Swimming
U00736,Female,56,152,50,85,110,36.7,10104,4.9,3.5,Walking
U00737,Female,51,161,101,60,152,36.1,3674,7,2.1,Running
U00738,Female,18,175,93,99,75,38.8,1133,7.8,1.5,Running
U00739,Female,18,162,74,17,87,39,12546,9.8,2,Swimming
U00740,Female,37,176,97,107,168,37.3,19145,6.7,2.6,Walking
U00741,Male,27,159,104,57,173,37.9,18488,4.8,3.9,Swimming
U00742,Male,53,177,76,26,148,37.4,2802,7.3,1.1,Cycling
U00743,Male,34,160,102,60,128,38.1,6073,7,2,Walking
U00744,Female,44,151,93,32,90,36.3,17347,8.8,1.9,Swimming
U00745,Female,33,164,100,88,146,38,14244,5.7,1.8,Cycling
U00746,Male,22,176,108,111,150,38.6,1946,4.4,1.5,Walking
U00747,Male,28,154,92,26,70,36.2,5801,6.3,2.6,Swimming
U00748,Male,51,194,119,23,105,37.2,16687,9.1,2.3,Walking
U00749,Male,26,186,109,115,176,38.5,18514,7.2,2.6,Cycling
U00750,Female,57,183,84,27,105,38.7,14634,4.6,2.8,Walking
U00751,Female,20,166,97,79,129,36.8,1308,9.1,3.9,Swimming
U00752,Male,35,169,109,22,112,38.6,3924,7.9,2.6,Gym
U00753,Female,58,179,78,116,84,38.3,1769,6.9,3.5,Cycling
U00754,Male,52,183,66,76,176,38.6,14771,5,3,Walking
U00755,Male,44,159,70,79,92,38.6,15796,9.2,3,Cycling
U00756,Male,48,163,103,37,122,38.7,17349,7.5,1.7,Cycling
U00757,Female,24,173,56,74,136,38.1,10969,6.5,2.7,Gym
U00758,Male,45,166,80,59,132,37.2,13200,9.5,3,Walking
U00759,Female,63,155,102,116,123,38.9,16920,6,1.1,Walking
U00760,Male,28,160,65,105,94,36.3,12432,4.9,1.1,Gym
U00761,Female,46,188,109,31,133,37.1,16865,4.2,1.9,Swimming
U00762,Male,61,177,88,88,61,38.6,9771,4.2,1.2,Cycling
U00763,Female,29,163,59,80,122,37.7,12421,9.9,2.7,Gym
U00764,Male,38,170,106,14,85,36.1,1080,4.9,1.8,Swimming
U00765,Male,34,180,78,30,67,36.8,18211,9.1,2.9,Walking
U00766,Male,25,169,117,32,152,36.6,1875,4.3,1.7,Walking
U00767,Female,42,161,89,85,130,37.6,17441,9.7,2.3,Gym
U00768,Female,51,190,118,80,120,38.6,4379,5.7,2.6,Walking
U00769,Female,26,162,65,47,103,38.6,1673,5.8,1.4,Running
U00770,Male,60,197,110,32,60,36.1,13496,9.3,3.6,Running
U00771,Female,60,187,101,95,108,38.7,9059,4.8,1.8,Swimming
U00772,Female,40,166,111,24,140,37.4,19384,4.5,3.3,Gym
U00773,Male,33,197,104,21,112,38.9,17936,8.6,2.7,Cycling
U00774,Female,23,154,65,27,141,37.6,15905,5,1.9,Running
U00775,Female,61,171,106,68,96,36.2,5984,6.6,3.4,Walking
U00776,Male,29,193,88,87,126,38.7,1043,9.4,3.7,Gym
U00777,Female,18,168,82,73,108,36.1,19279,9.2,2.7,Running
U00778,Male,52,194,50,97,131,37,16637,9,2.5,Running
U00779,Male,28,155,106,64,76,36.9,17025,8.3,1.6,Running
U00780,Female,43,177,61,91,85,37.4,16292,5.5,3.5,Swimming
U00781,Male,27,166,55,27,144,36.4,14427,4.5,1.6,Walking
